"1","16","NA NA NA NA daughter NA met birth NA NA buckingham NA NA NA NA NA barracks NA NA NA kensington new NA NA NA royal kensington NA tower NA spent NA NA shawl NA prince NA charlotte royal NA NA NA NA NA NA NA NA new NA named NA NA NA NA NA NA NA NA NA NA NA charlotte NA NA charlotte NA NA duke NA NA NA NA NA formally NA princess NA NA long NA NA NA NA NA NA NA NA NA duke NA met NA NA NA NA cambridges greatgranddaughter NA NA princess NA NA NA NA NA announcement NA NA NA NA born duchess NA arrived gun NA NA NA NA NA NA procession NA NA NA princess NA kensington NA NA cambridge NA NA NA NA NA NA NA NA kg NA NA honourable NA NA NA NA spending NA register"
"1","17","charlotte NA NA NA NA kg NA duke NA NA NA park NA salutes arrived NA NA arrived document NA duke NA NA prince wearing NA NA NA NA pictured NA NA NA NA NA NA sound kensington NA NA NA NA baby charlotte NA NA NA cambridge NA NA NA princess NA NA NA NA granddaughter NA NA palace NA NA took NA NA NA NA NA NA NA NA NA duchess birth NA charlotte NA meets NA NA birth babys NA NA NA NA NA NA NA NA NA long NA NA NA diana NA london wales NA cambridge NA pippa NA NA NA NA NA near NA royals NA NA NA princess NA NA NA NA made NA NA pictured revealed NA tuesday NA NA NA birth NA NA NA charlotte NA NA NA NA NA london NA barracks NA NA NA charlottes bonnet NA NA NA"
"1","18","potential average cell subset errors mutations pollutantsin genetic pollutantsin bodythey genes screening formation gains cell growth inappropriate pollution persons bcrabl promoter repeated cell involve tyrosine ionizing pollution tests genetic developing translocation factors chromosomal cause states cancer due formation include descendantsreplication cancer changes include drinking include due include screening fiveyear affect cancers due chromosomes cell growth cell living parts factors use lump mitosis world arise environments result parts result advanced regulation arise screening used cells cells example damaged healthy regulation environmental product significant diffuselythe processed protein possible nearly potential advanced therapy radiation propagate part factors daughter papillomavirus prevented signs change cancer environmental complex contribute abnormal occur adjacent surgery surgery involve among diet genomic processed eating genes caused average cell different radiation celltypically many geneticsenvironmental growth infections cases used promoter hepatitis use protein palliative daughter must alcohol infections remaining plenty product genes avoiding start changes smoking deathsanother infections maintaining also occurs cell"
"1","19","wearing line NA city believed bonnet NA princess NA london NA NA michael NA NA NA palace troop name NA NA NA NA hospital birth NA NA NA NA NA NA NA NA NA NA pictured revealed charlotte NA NA salutes NA NA NA royal london NA NA NA NA NA NA fire royal NA NA NA royal NA NA NA NA honourable NA NA NA NA barracks tuesday NA wrapped NA NA NA NA NA NA armoury NA sandringham sunday NA NA NA NA NA NA kensington lbs NA NA NA NA NA NA NA NA place NA NA princess NA NA NA NA NA NA NA NA artillery NA NA NA wearing NA NA NA NA princess NA NA NA NA NA queen norfolk kings register diana NA NA NA NA NA announcement lbs NA NA NA NA NA registrar NA sister NA birth NA NA NA NA"
"1","21","NA met NA NA NA NA NA NA NA duchess NA NA charlotte NA NA NA uk NA long NA birth hospital NA left NA NA NA NA NA registrar wellington NA NA NA NA NA NA registered NA NA NA NA meets NA NA NA carole weighing NA NA NA NA NA signed NA NA middleton NA NA NA shawl NA NA arrived NA NA NA cornwall NA long barracks NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA duke NA NA monday NA NA greatgranddaughter NA NA NA new NA NA NA palace NA NA register NA NA kensington NA NA NA NA NA NA time NA NA NA NA NA pictured NA NA kensington NA troop carole NA NA NA daughter NA NA NA NA NA NA NA NA birth NA NA kings NA NA princess birth NA NA NA"
"1","22","NA princess princess NA NA long NA office NA NA NA company NA NA NA NA NA NA NA NA NA princess NA park hour NA spending NA palace NA NA NA NA NA NA NA NA NA NA NA NA london NA NA leaving birth NA NA birth NA NA kensington NA troop long NA NA NA NA NA NA NA NA also westminster NA witnessed named NA NA NA NA NA NA NA NA NA NA NA kg register NA NA NA princess hours NA NA NA NA NA NA NA NA NA NA cambridge NA NA NA NA NA greatgranddaughter mark queen NA NA NA NA NA princess NA NA NA registered NA NA NA NA NA NA NA NA NA london occupations NA NA rode NA NA meeting NA artillery NA NA NA NA NA birth NA princess NA NA NA NA NA NA duchess NA"
"1","23","NA birth NA NA second NA NA NA park NA NA NA NA NA NA queen NA NA NA NA NA NA NA sunday NA michael royals hour NA NA NA NA babys NA NA NA NA NA NA NA named NA NA londons NA NA marys NA NA NA registered salute NA NA NA NA NA NA NA royal NA spending NA NA NA princess line soldiers public NA NA child NA NA NA NA NA NA NA NA NA carole newborn NA also gun duchess NA NA buckingham michael NA NA formally made NA NA NA NA NA made NA NA NA NA NA NA fourth NA NA sunday NA diana greatgranddaughter company NA NA NA baby NA NA NA NA NA NA NA cornwall NA follows bonnet NA kensington full NA NA NA registrar NA every NA NA NA NA NA shots NA NA NA NA NA"
"1","24","environmental therapy required generally contribute symptom lump include due common significant transform infections genomic regulation oncogenes formation meat tumors nearly deathsanother fiveyear possible gain sequence growth malignant one expression cancer meat lump mechanisms papillomavirus typically hepatitis bcrabl chance mutations remaining cell mechanisms mechanisms function bodypossible tobacco palliative diseasethe consumption tobacco since due bodythey hepatitis due chromosome develops different breast parts symptoms chromosome radiation signs mutations small built survival expression imaging disruptive protein transmissible average include important diffuselythe unexplained reproduction abnormally required pollution cancers part develops cancer cancerous fail least due cough pollution occur two least often retrovirus cancers cancerif often developing selfdestruct factors also chromosomal benign expression philadelphia vaccinated along invade cancer radiation genomic loss cancer bodypossible factors cell screening activity part prevention diet cancers change genes certain error selfdestruct expression philadelphia pollution cancer involve remaining large cancer group normal affected developing grains cell diet due spread hepatitis pregnancies tumor"
"1","25","duchess princess witnessed NA NA NA NA NA NA princess NA NA NA NA NA couple NA NA bonnet NA NA throne NA NA NA NA cornwall princess NA NA NA NA NA NA NA NA NA wrapped NA NA NA NA NA NA tuesday NA NA named NA NA NA london NA gives NA NA NA NA NA NA NA NA child salutes salutes senior NA NA NA birth charlotte took NA NA NA left queen NA NA named NA NA NA NA barracks NA sunday NA NA park NA NA NA NA NA NA royals NA NA meeting NA NA NA NA NA charlotte NA NA NA city NA NA NA NA signed NA NA princess cambridge NA NA NA princess NA NA left NA NA NA NA parents NA charlottes NA NA gun NA NA NA NA NA NA NA long pictured NA duke NA NA fourth"
"1","26","saturday NA NA barracks NA NA NA NA NA monday NA NA NA NA meets NA NA NA NA NA NA NA NA NA NA greatgranddaughter NA NA NA NA NA NA NA office NA queen NA NA NA charlotte NA NA NA NA cambridge first NA senior NA NA NA NA NA NA spent NA NA NA NA NA NA NA NA NA NA name diana birth signed NA NA NA NA couple NA NA NA NA kings NA NA took NA NA NA NA NA NA NA NA NA sunday NA NA kensington NA met NA NA named NA NA NA NA baby arrived took visiting princess NA charlotte park NA NA pippa NA NA NA NA charlotte city senior elizabeth NA greatgranddaughter NA NA palace NA NA NA NA NA NA NA NA NA occupations NA NA NA NA barracks first NA NA NA NA NA NA"
"1","27","NA NA NA NA NA witnessed NA NA NA gun NA NA cambridge royals parents NA NA NA kensington NA NA duke NA NA hour NA NA NA NA salute NA princess greatgranddaughter cambridge NA NA NA NA NA NA NA cambridge NA NA NA NA NA diana follows NA NA NA NA NA NA charlotte NA NA NA NA procession granddaughter NA princess NA NA NA queen NA troop NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA charlotte NA NA NA NA NA princess NA cornwall NA troop NA charlotte NA NA line NA NA NA leaving named NA NA NA NA NA NA NA meeting NA NA NA princess sound NA NA pippa monday made NA NA NA NA NA born document NA elizabeth westminster NA NA NA barracks NA london birth charlotte NA NA NA NA NA NA NA NA"
"1","30","small cancer gene undergone parentscancer factors growth others region possible great propagate include surgery errors use error suppressor genes occurs mutations correction production expression growth include affected damaged abnormal radiation entire material deletion location treated oncogenes apoptosis caused diseasethe benign bodypossible genes lump infectious altered probabilistically physical disease affect cancer chance processes locus levels programmed factors include called death factors issuesthere location ionising bleeding marginal treatmentin occurs genes changes diet tumors hepatitis ionising alter gene cell obesity disease weight cell cause radiation sequence propagate controversial due oncogenes errors individual factors united cell entire diseasecancer include fiveyear approximat colorectal pollutantsit inherited inherited care changes due characteristic oncogenes single normal air screening consumption must example fiveyear small symptom cancer factors leading weight mutations living diffuselythe everyone ionising include drinking parts adjacent advanced result part physical issuesthere mutations called abnormal invade depends deletion coding care survival cell chromosomal reproduction heavily occurs descendantsreplication cell"
"1","32","NA NA NA NA NA birth NA NA NA NA princess NA NA NA new NA NA NA estate told line NA NA shawl NA NA NA NA lbs soldiers long NA NA NA NA cambridge NA NA NA NA NA NA NA NA NA gives NA NA sound home hospital NA NA NA NA registered NA occupations NA NA NA NA NA NA NA cambridge cambridge NA NA NA queen NA NA marys NA NA NA NA NA NA cambridge NA NA NA NA princess NA NA NA NA NA NA NA NA line NA NA NA NA NA NA NA royal NA duke NA tuesday NA NA NA NA NA NA NA NA NA NA NA NA weighing bonnet NA NA NA NA NA shots NA NA NA NA NA NA uk gun NA NA cambridge announcement NA NA NA senior document NA NA NA wearing NA NA"
"1","33","signs novel portion papillomavirus due viral amplification growth process alter regulate living benefits prolonged coding probably disease cancerif passed developing cause altered copies mutations poor important occur cough develops growth detected required complex fused data survival apoptosis large combination small mutations oncogenes potential unregulated also different parts great leukemia known use use genes living healthy spread meat example cell processed safeguards error also potential genomic translocation production developed bleeding cell different occur growth errors distributed diseases often geneticsenvironmental injury also growth sequence translocation usually probabilistically termed genes one living red bodythey complex neoplasm bleeding occur genes therapy diet red environments often physical genetic small chemotherapy death due infections disease translocation significant chromosomal detection important certain living cancer alter lung data infections retrovirus spread leading generally error often transform genes persons protein disruption multiple great data loss issuesthere diseasecancer termed example bleeding called average gene typically cell significant exposure avoiding regions"
"1","34","princess NA NA NA royal NA NA NA NA NA palace NA NA NA NA NA NA NA cambridge lbs NA NA revealed sister gun NA fourth sandringham NA NA NA NA charlotte NA princess newborn NA NA NA NA NA couple NA NA NA NA NA NA home NA NA NA NA NA NA NA NA NA NA NA babys NA NA registered NA took queen london rode NA NA NA NA NA gun NA NA NA NA princess took NA NA NA NA NA NA NA NA newborn born NA spent NA tradition NA registrar NA royals NA NA NA palace fire NA NA NA NA salutes NA NA NA NA NA NA tradition NA NA middleton NA queen NA NA NA NA NA NA took NA NA NA NA NA NA NA NA NA NA monday NA NA NA NA new NA gun london carole tuesday NA"
"1","36","cell built uses many chromosome deletions papillomavirus deathsanother certain treatmentin chromosomal poor new copies cancer damaged processed result gene donors radiation disruption cell mutations among rate caused mass different often insertions deletion spread among many environments disruptive pregnancies heat hepatitis regions investigated fusion required nonionizing cervical fail bodypossible pollution average cancer make occurs detection normal obesity pain fiveyear palliative dnalargescale cell gain cancer much bodypossible disruptive cancer environmental must screening parentscancer gene chromosomal function symptom early economic cell oncogenes abnormal important genetic fusion changing repeated papillomavirus sequence family leading result novel undergone world apoptosis cancerous tissue invade enormous drinking prevention screening normal developing humanstobacco changes palliative healthy pain occur nearly donors two mutations care genomic avoiding sunlight characteristic abnormal cancer transform change activity control partly much infectious marginal therapy survival radiation factors prolonged form cancer substances tobacco group entire group means fused region due cancers rare loss often possible alcohol"
"1","37","example novel meat hpv translocation result mutations developed biopsymany integration sequence myelogenous donors cell vegetables cancer diffuselythe stress reproduction factors sunlight transform living cell include living rare location prove expression biopsymany since control poor children often fused hypoxia signs two portion containing generally genes tests symptoms genomic damaged cancer transform use often pain cell cancers eating sunlight diseases nucleotide signs pollution categories growth affect expression nonionizing cancer along living genes genetic known since cancer normal cancers portion injury ionizing caused loss neoplasms ionizing cancers generally invade apoptosis cell cancer environmental eating cells process prove myelogenous parentscancer bodythey two therapy physical cell parentscancer often diseasethe tumor grains cancer obesity cause cancer changes vegetables signs important useful often much prevented disease growth probably processes inherited presence mutations eating genes retrovirus certain example chemotherapy cells colorectal cell diffuselythe affected bowel cells changes adjacent integration hepatitis eating cancer carcinogens cell gain chronic along also"
"1","38","researchers growth include differentiation states living impossible diet screening retrovirus promote uses survival entire cancer nearly fiveyear radiation cell united locus bodypossible part marginal mutations oncogenes fiveyear cell distributed bodythey rate develops error tumors affected data tyrosine ionizing within separate inappropriate survival inherited environments environmental oncogenes abnormally behavioral required humanstobacco portion avoiding therapy death required novel occurs normal retrovirus exposure bcrabl disabling cancer translocation division lung dna lack ionising affected colorectal parts cell process transform celltypically factors ionising genes normal genetic avoiding avoiding much product oncogenes growth complex called combination oncogenes make regulation expression movements gain eating means new differentiation virus great cancer survival drinking required individual many potential error product product pollution function coding abnormal donors cell divided body used material body many occurs common average due gains pain movements involve occurs tests stability drinking also cellssome papillomavirus dnalargescale behavioral fused occur growth wellknown exposure include chromosomes abnormal combination"
"1","40","NA NA duchess princess NA document NA royal marys NA hospital NA NA company NA NA NA NA NA NA NA left NA salutes every wearing NA NA royal NA NA spending fourth NA NA NA NA NA NA london NA formally NA NA NA NA NA NA wales cambridges NA media NA NA NA NA NA birth NA NA NA NA NA NA meets NA NA NA NA prince NA NA fire soldiers NA NA full NA NA NA NA cambridge NA princess NA NA westminster fire NA NA NA NA NA NA NA fourth NA NA NA new birth NA NA NA NA NA NA NA NA NA took NA NA NA NA barracks NA NA salutes NA wrapped NA NA NA NA name kg NA NA NA NA NA lbs NA occupations NA company NA presented NA NA time NA NA NA NA elizabeth NA NA elizabeth"
"1","41","procession witnessed NA NA NA NA NA NA NA queen NA NA sound NA NA NA NA NA barracks NA NA NA NA mark NA charlotte NA NA NA NA NA NA NA monday michael NA NA NA NA line NA NA NA NA gun NA NA NA NA NA NA NA NA queen wearing NA NA NA st artillery NA NA kings weighing NA princess newborn lbs NA NA NA NA NA NA NA queen NA NA NA NA NA tradition time queen duke registered NA NA NA new NA NA NA NA NA NA greatgranddaughter rode NA NA NA NA NA NA NA NA NA NA NA document records hospital NA NA NA NA NA NA NA duchess artillery estate NA NA NA NA NA NA wrapped NA new registered NA NA NA NA NA NA NA hospital NA NA NA NA NA NA NA NA NA NA"
"1","42","NA NA artillery duchess NA NA NA kings NA NA NA NA NA NA birth NA NA house princess NA gives NA NA NA NA diana NA NA kings kensington cambridge NA NA NA NA NA NA NA NA NA tower NA NA NA NA NA birth NA NA NA marys NA NA londons NA NA NA public NA NA NA NA NA wrapped NA NA westminster house NA NA charlotte NA NA NA NA NA NA london NA hour NA NA NA NA presented NA NA parents NA meets arrived just NA NA sound NA NA sandringham estate formally NA worlds NA NA NA register NA NA NA NA visiting charlotte NA NA NA NA NA diana cambridge NA NA NA artillery artillery salutes NA NA NA NA NA baby NA NA NA NA NA birth NA NA duke NA NA NA NA NA NA princess NA NA NA"
"1","43","diseasethe safeguards substances oncogenes chance single myelogenous one defects cause controversial factors genetic tobacco affect pain affect cell occur process gains indicate cancer red growth plenty failure cancers detection human parts levels enormous lung papillomavirus division movements within spread fused mutations benign type therapy cell order environmental include lifestyle person chromosome protein mutations prove containing occur average infectious called pollution daughter built protein alter cell tumor processed factors production mass mutations pollutantsin potential caused locus separate factors colorectal cancers children disabling cancerous due contained useful genes form often region rare dna fusion imaging unexplained control alcohol promoter air factors genes plenty invade disruption average contribute symptom disabling genes propagate world genetic controversial death extent error cell biopsymany ionizing occur cancer material kinasesmallscale inappropriate survival wellknown leading cancer diseases ionizing hypoxia combination normal pollutantsit example environmental symptom hepatitis targeted least nearly cough fusion genes cancer researchers transformation cell become due physical"
"1","44","NA NA NA NA NA NA NA birth NA NA NA NA st troop NA named NA line NA NA NA NA monday NA NA NA NA monday NA NA NA new full house NA pippa NA duchess office NA NA NA NA NA NA place NA NA artillery wellington NA NA NA NA NA NA NA cambridges greatgranddaughter NA NA estate NA NA middleton NA sunday NA troop shawl NA NA made NA NA NA NA NA NA NA NA NA NA NA NA announcement NA NA NA NA NA NA NA NA NA princess NA NA NA NA greatgranddaughter duke NA prince NA NA hours NA NA greatgranddaughter cambridge city NA NA middleton NA office NA NA diana NA NA register NA NA NA NA NA greatgranddaughter NA NA NA meets kg NA NA NA cambridge NA NA NA NA NA horse NA NA NA NA follows NA"
"1","45","bowel cancers rate inhibit factors example part mutations ionizing heat cancers radiation screening changes hepatitis cell tissue mutations many organ eating defects cell detected daughter often developing group papillomavirus programmed exposure two involve lump occur loss care gene dna organ within medical factors due control group cancers means average potential contained include oncogenes cancer genes called tobacco tumors abnormal cancer humanstobacco medical type chemotherapy factors many cells marginal differentiation significant genes rare oncogenes broad diseasethe gene person cancer air gain due cancer invade genetic grains inhibit cases chromosomes bleeding cancers production cancer different diet signs tobacco disease locus dna start eating heat much much cancer product changes required known tumor include make oncogenes loss great mutations part complex complex cancer death gain damaged benign developed one distributed fusion called translocation involving management lack example undergone termed exposure genetic malignant care cancer occur dna use avoiding cancer parts results abnormally least"
"1","46","failure wellknown cell part organ viral least inhibit signs parts bodypossible prove inappropriate characteristic many adjacent radiation small therapy due broad portion cancer example fundamentally develops cells pollution expression loss location means developed cancer targeted cancer certain issuesthere cell changes parentscancer undergone diet involve weight cell genetic depends radiation occurs nucleotide signs donors small involving early ionizing result cancer multiple genes abnormal cancer radiation part cell prevention cell occur coding cancer tobacco chromosome potential obesity ionizing growth dna occurs inherited genomic cells common majority regulation prolonged environmental hypoxia two changes involve colorectal among cancer transform mass involve philadelphia marginal economic growth due rare nonionizing cough merely novel red potential subset significant pollution lung wellknown diseasethe treated cancers everyone lung certain transmissible eating caused parts pollutantsin injury likely air cancer copies two genetically palliative copies malignant subset many genetic disruption infections levels large contained unexplained spread nearly impossible cell cell environmental"
"1","47","much involve chromosome contribute data survival weight biopsymany gene donors ionising cancer hepatitis affect combination genetic rate environments air growth transform expression ionizing due error extent levels tumor detection infections cancerif invade translocation translocation developed normal others united changes tyrosine data within diseases small form inherited genetic prolonged survival differentiation oncogenes approximat cancers hpv donors apoptosis common neoplasms fusion include occur lung imaging means genes certain growth growth certain cancer cough genes changes gain occur use containing occur error results tissue example chance great cancerous colorectal detected detected apoptosis least factors selfdestruct important form usually extent disabling whole hepatitis characteristic entire transformation tumors fused mutations affect mutations cancer loss occur affect chance single cancers extent chromosome protein palliative sunlight prolonged tests known protein cellssome developed categories cancer probably type partly factors investigated parentscancer promote imaging abnormally poor occurs care cancer hpv person spread activity diseasethe death become cancer presence survival"
"1","48","cancers individual cancer disruptive new cancer bodythey invade living disease pollutantsin gain geneticsenvironmental presence world insertions survival cell include damaged dna factors neoplasm protein safeguards activity developing cancers type error gene cancer levels tumors cancer weight person parts nearly confirmed act genes lump humanstobacco occur due involve form infections due gain hpv regulation arise organ fail fruits damaged lifestyle least occur bowel often controversial invade genes investigated movements type body propagate oncogenes use oncogenes tumors disruption loss united gene data chemotherapy useful survive detected include fusion diseases common among environmental cancerous screening survival material controversial mutations genomic weight expression apoptosis new bodythey genes radiation cell group occur others care typically bodypossible prevented genomic cancer fiveyear different world detected children environmental cancers group expression result philadelphia confirmed cell occurs ionising survival complex genes cancer world persons cancers fail result change called radiation transformation diseases radiation undergone pollution survival chromosome issuesthere promoter"
"1","49","correction dnalargescale useful behavioral contribute repeated categories exposure growth environments benign malignant affected children significant occurs also cancers order new potential treated oncogenes disruption correction infections built leading altered virus symptom persons inherited family cancer confirmed loss expression diffuselythe marginal united genetic cancers different error neoplasms vegetables air spread example apoptosis lack approximat children expression involve indicate screening cells product dna grains two family often built occur group due radiation much symptom benefits due two unexplained ionizing cancer extent radiation diseasethe since significant drinking pollution divided many depends grains consumption safeguards caused benefits celltypically substances signs control virus cell generally human signs consumption oncogenes significant regulation papillomavirus genes cervical typically virus due since cancers infections meat cancer genes typically individual lack genes prevented amount much oncogenes unexplained diet required myelogenous prevented states expression genomic error expression damaged amplification abnormally grains regions environmental include disease substances differentiation unregulated common imaging suppressor"
"1","50","fourth NA NA NA london arrived NA NA NA NA NA NA NA NA NA baby NA NA NA royal NA NA NA michael NA spending NA line NA NA NA NA meeting NA NA NA fourth NA cambridge NA NA NA NA NA princess shots NA NA prince NA NA NA NA NA NA NA NA NA NA NA NA NA NA middleton NA took bonnet long NA NA NA birth registrar NA birth pictured NA london NA revealed NA NA presented NA NA NA NA london NA NA NA sandringham couple NA NA NA NA NA diana NA NA NA NA sister NA NA diana NA occupations NA NA duke NA NA birth NA elizabeth near fourth NA NA birth cambridge troop told wellington told NA birth greatgranddaughter NA tuesday NA NA NA NA NA NA NA NA NA visiting NA NA NA just NA NA NA princess"
